product,depth_ticks,alpha,final_pnl,mean_increment,vol_increment,sharpe_empirical,portfolio_value_vol,inventory_final
TOMATOES,-1.9183673469387754,0.8,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.9183673469387754,0.82,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.9183673469387754,0.84,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.9183673469387754,0.86,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.9183673469387754,0.88,4864.0,0.2432,4.446347237902141,0.05469658283250629,1384.2095452932333,-3.0
TOMATOES,-1.9183673469387754,0.9,4682.0,0.2341,4.44040507048625,0.05272041543146078,1331.8814156238043,-3.0
TOMATOES,-1.9183673469387754,0.92,4556.0,0.2278,4.442978410931118,0.0512719124269298,1293.499949517432,-3.0
TOMATOES,-1.9183673469387754,0.94,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.9183673469387754,0.96,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.9183673469387754,0.98,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.9183673469387754,1.0,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.836734693877551,0.0,11799.0,0.58995,17.184284506417487,0.034330786351895105,3331.8123875963724,-6.0
TOMATOES,-1.836734693877551,0.02,11875.0,0.59375,17.187195406391936,0.03454606676428335,3353.4794248119783,-6.0
TOMATOES,-1.836734693877551,0.04,12089.0,0.60445,17.20300308659799,0.03513630712947422,3424.6115443884255,-6.0
TOMATOES,-1.836734693877551,0.06,11922.0,0.5961,17.197522780621632,0.034661968912853676,3370.023519741291,-6.0
TOMATOES,-1.836734693877551,0.08,11650.0,0.5825,16.128913284843463,0.036115266398473504,3286.13104574053,-9.0
TOMATOES,-1.836734693877551,0.1,11562.0,0.5781,13.878462645048263,0.04165446957529276,3257.450314322077,-10.0
TOMATOES,-1.836734693877551,0.12,11311.0,0.56555,12.194602420640862,0.04637707573333733,3204.5219143886297,-14.0
TOMATOES,-1.836734693877551,0.14,11013.0,0.55065,10.894458893286073,0.05054404311345367,3126.2464846968796,-11.0
TOMATOES,-1.836734693877551,0.16,10696.0,0.5348,10.003266414526806,0.0534625369192767,3033.813834801674,-9.0
TOMATOES,-1.836734693877551,0.18,10371.0,0.51855,9.275520518952023,0.05590521835841805,2931.4288544977,-8.0
TOMATOES,-1.836734693877551,0.2,10007.0,0.50035,8.458390797161124,0.05915427792340023,2843.926865093791,-7.0
TOMATOES,-1.836734693877551,0.22,9819.0,0.49095,8.447161836824247,0.05812011294252356,2787.7108449889042,-7.0
TOMATOES,-1.836734693877551,0.24,9545.0,0.47725,7.721520733476017,0.061807772908116655,2722.018722742597,-6.0
TOMATOES,-1.836734693877551,0.26,9545.0,0.47725,7.721520733476017,0.061807772908116655,2722.018722742597,-6.0
TOMATOES,-1.836734693877551,0.28,8800.0,0.44,7.104852215211798,0.06192950770431802,2506.560993411578,-4.0
TOMATOES,-1.836734693877551,0.3,8763.0,0.43815,7.101288585707526,0.06170006960171237,2494.3855910868233,-4.0
TOMATOES,-1.836734693877551,0.32,8763.0,0.43815,7.101288585707526,0.06170006960171237,2494.3855910868233,-4.0
TOMATOES,-1.836734693877551,0.34,8182.0,0.4091,6.2840880157744445,0.06510093413285571,2336.358108046121,-5.0
TOMATOES,-1.836734693877551,0.36,8182.0,0.4091,6.2840880157744445,0.06510093413285571,2336.358108046121,-5.0
TOMATOES,-1.836734693877551,0.38,8182.0,0.4091,6.2840880157744445,0.06510093413285571,2336.358108046121,-5.0
TOMATOES,-1.836734693877551,0.4,8109.0,0.40545,6.28001077208471,0.06456199116763728,2316.872406859617,-5.0
TOMATOES,-1.836734693877551,0.42,7856.0,0.3928,6.26082128478365,0.0627393727009369,2239.78392143416,-5.0
TOMATOES,-1.836734693877551,0.44,7856.0,0.3928,6.26082128478365,0.0627393727009369,2239.78392143416,-5.0
TOMATOES,-1.836734693877551,0.46,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.836734693877551,0.48,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.836734693877551,0.5,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.836734693877551,0.52,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.836734693877551,0.54,7174.0,0.3587,5.5456748290897835,0.06468103721452305,2021.270153525301,-4.0
TOMATOES,-1.836734693877551,0.56,6824.0,0.3412,5.510445314128432,0.06191877072533228,1917.385113452223,-4.0
TOMATOES,-1.836734693877551,0.58,6824.0,0.3412,5.510445314128432,0.06191877072533228,1917.385113452223,-4.0
TOMATOES,-1.836734693877551,0.6,6819.0,0.34095,5.509916342150759,0.061879342412467994,1915.5606324758737,-4.0
TOMATOES,-1.836734693877551,0.62,6725.0,0.33625,5.508685046133968,0.06103997545403009,1884.7677695214468,-4.0
TOMATOES,-1.836734693877551,0.64,6725.0,0.33625,5.508685046133968,0.06103997545403009,1884.7677695214468,-4.0
TOMATOES,-1.836734693877551,0.66,6725.0,0.33625,5.508685046133968,0.06103997545403009,1884.7677695214468,-4.0
TOMATOES,-1.836734693877551,0.68,5754.0,0.2877,4.522397451573667,0.06361669956714851,1646.6820542190042,-3.0
TOMATOES,-1.836734693877551,0.7,5754.0,0.2877,4.522397451573667,0.06361669956714851,1646.6820542190042,-3.0
TOMATOES,-1.836734693877551,0.72,5754.0,0.2877,4.522397451573667,0.06361669956714851,1646.6820542190042,-3.0
TOMATOES,-1.836734693877551,0.74,5628.0,0.2814,4.519669682620623,0.06226118715756168,1608.2967608204804,-3.0
TOMATOES,-1.836734693877551,0.76,5628.0,0.2814,4.519669682620623,0.06226118715756168,1608.2967608204804,-3.0
TOMATOES,-1.836734693877551,0.78,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.836734693877551,0.8,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.836734693877551,0.82,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.836734693877551,0.84,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.836734693877551,0.86,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.836734693877551,0.88,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.836734693877551,0.9,4864.0,0.2432,4.446347237902141,0.05469658283250629,1384.2095452932333,-3.0
TOMATOES,-1.836734693877551,0.92,4682.0,0.2341,4.44040507048625,0.05272041543146078,1331.8814156238043,-3.0
TOMATOES,-1.836734693877551,0.94,4556.0,0.2278,4.442978410931118,0.0512719124269298,1293.499949517432,-3.0
TOMATOES,-1.836734693877551,0.96,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.836734693877551,0.98,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.836734693877551,1.0,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.7551020408163265,0.0,11799.0,0.58995,17.184284506417487,0.034330786351895105,3331.8123875963724,-6.0
TOMATOES,-1.7551020408163265,0.02,12161.0,0.60805,17.202123421179724,0.03534738038510712,3442.6627739231894,-6.0
TOMATOES,-1.7551020408163265,0.04,12352.0,0.6176,17.215216967555186,0.0358752376553816,3505.634324244096,-6.0
TOMATOES,-1.7551020408163265,0.06,12066.0,0.6033,17.204643388050798,0.035066114791952735,3413.1083064662303,-6.0
TOMATOES,-1.7551020408163265,0.08,11647.0,0.58235,15.046460330506308,0.0387034549793283,3281.081502074014,-10.0
TOMATOES,-1.7551020408163265,0.1,11633.0,0.58165,13.061612009147263,0.04453125690708474,3287.2763708761404,-13.0
TOMATOES,-1.7551020408163265,0.12,11335.0,0.56675,11.29186518859927,0.0501909994968957,3218.7244364872145,-10.0
TOMATOES,-1.7551020408163265,0.14,11057.0,0.55285,10.02864930474189,0.055127064792124446,3146.609787339592,-9.0
TOMATOES,-1.7551020408163265,0.16,10588.0,0.5294,9.28984448954879,0.05698696039482498,2994.860041994212,-8.0
TOMATOES,-1.7551020408163265,0.18,10261.0,0.51305,8.478216480929229,0.060513906569152474,2915.2952103201105,-7.0
TOMATOES,-1.7551020408163265,0.2,10007.0,0.50035,8.458390797161124,0.05915427792340023,2843.926865093791,-7.0
TOMATOES,-1.7551020408163265,0.22,9838.0,0.4919,7.7482278225411,0.06348548484454307,2807.91303857014,-6.0
TOMATOES,-1.7551020408163265,0.24,9838.0,0.4919,7.7482278225411,0.06348548484454307,2807.91303857014,-6.0
TOMATOES,-1.7551020408163265,0.26,9214.0,0.4607,7.1449199092782,0.06447937917425042,2636.194116458023,-4.0
TOMATOES,-1.7551020408163265,0.28,9214.0,0.4607,7.1449199092782,0.06447937917425042,2636.194116458023,-4.0
TOMATOES,-1.7551020408163265,0.3,9007.0,0.45035,7.132293451443231,0.0631423823298901,2570.8489093497847,-4.0
TOMATOES,-1.7551020408163265,0.32,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.7551020408163265,0.34,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.7551020408163265,0.36,8394.0,0.4197,6.311372822928464,0.0664990029546789,2400.5016368233837,-5.0
TOMATOES,-1.7551020408163265,0.38,8182.0,0.4091,6.2840880157744445,0.06510093413285571,2336.358108046121,-5.0
TOMATOES,-1.7551020408163265,0.4,8109.0,0.40545,6.28001077208471,0.06456199116763728,2316.872406859617,-5.0
TOMATOES,-1.7551020408163265,0.42,7748.0,0.3874,5.591394838499603,0.0692850373099309,2193.4162158672884,-4.0
TOMATOES,-1.7551020408163265,0.44,7510.0,0.3755,5.566859505142913,0.06745275314620323,2124.1510585574206,-4.0
TOMATOES,-1.7551020408163265,0.46,7416.0,0.3708,5.5625248188210366,0.06666037673133297,2093.341528633073,-4.0
TOMATOES,-1.7551020408163265,0.48,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.7551020408163265,0.5,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.7551020408163265,0.52,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.7551020408163265,0.54,7356.0,0.3678,5.556851461034387,0.06618856065868917,2074.8106524390473,-4.0
TOMATOES,-1.7551020408163265,0.56,7174.0,0.3587,5.5456748290897835,0.06468103721452305,2021.270153525301,-4.0
TOMATOES,-1.7551020408163265,0.58,7174.0,0.3587,5.5456748290897835,0.06468103721452305,2021.270153525301,-4.0
TOMATOES,-1.7551020408163265,0.6,6819.0,0.34095,5.509916342150759,0.061879342412467994,1915.5606324758737,-4.0
TOMATOES,-1.7551020408163265,0.62,6819.0,0.34095,5.509916342150759,0.061879342412467994,1915.5606324758737,-4.0
TOMATOES,-1.7551020408163265,0.64,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.7551020408163265,0.66,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.7551020408163265,0.68,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.7551020408163265,0.7,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.7551020408163265,0.72,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.7551020408163265,0.74,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.7551020408163265,0.76,5628.0,0.2814,4.519669682620623,0.06226118715756168,1608.2967608204804,-3.0
TOMATOES,-1.7551020408163265,0.78,5628.0,0.2814,4.519669682620623,0.06226118715756168,1608.2967608204804,-3.0
TOMATOES,-1.7551020408163265,0.8,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.7551020408163265,0.82,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.7551020408163265,0.84,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.7551020408163265,0.86,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.7551020408163265,0.88,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.7551020408163265,0.9,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.7551020408163265,0.92,4864.0,0.2432,4.446347237902141,0.05469658283250629,1384.2095452932333,-3.0
TOMATOES,-1.7551020408163265,0.94,4682.0,0.2341,4.44040507048625,0.05272041543146078,1331.8814156238043,-3.0
TOMATOES,-1.7551020408163265,0.96,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.7551020408163265,0.98,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.7551020408163265,1.0,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.6734693877551021,0.0,11799.0,0.58995,17.184284506417487,0.034330786351895105,3331.8123875963724,-6.0
TOMATOES,-1.6734693877551021,0.02,12438.0,0.6219,17.219726054441168,0.03611555712523108,3530.614404716221,-6.0
TOMATOES,-1.6734693877551021,0.04,12690.0,0.6345,17.23293024270684,0.03681904302192177,3607.1126880400216,-6.0
TOMATOES,-1.6734693877551021,0.06,12268.0,0.6134,17.21282270401923,0.03563622367740822,3467.878553575328,-6.0
TOMATOES,-1.6734693877551021,0.08,11974.0,0.5987,14.3839288203884,0.0416228422342703,3369.3940984134,-9.0
TOMATOES,-1.6734693877551021,0.1,11821.0,0.59105,12.222677075726905,0.04835683675009054,3357.189877902946,-14.0
TOMATOES,-1.6734693877551021,0.12,11468.0,0.5734,10.92659198652535,0.05247747886139756,3264.039167605026,-11.0
TOMATOES,-1.6734693877551021,0.14,11066.0,0.5533,10.029300030909436,0.055168356544801456,3148.247731784219,-9.0
TOMATOES,-1.6734693877551021,0.16,10777.0,0.53885,9.305638918284977,0.057905749914838704,3053.546063605127,-8.0
TOMATOES,-1.6734693877551021,0.18,10445.0,0.52225,8.497304274739136,0.061460668361912094,2969.222889553995,-7.0
TOMATOES,-1.6734693877551021,0.2,10377.0,0.51885,7.797973754604461,0.06653651529586582,2970.4734108247253,-6.0
TOMATOES,-1.6734693877551021,0.22,10122.0,0.5061,7.773519974245901,0.06510564090357226,2891.793040380476,-6.0
TOMATOES,-1.6734693877551021,0.24,9540.0,0.477,7.176304480719864,0.06646875160906655,2734.605028067797,-4.0
TOMATOES,-1.6734693877551021,0.26,9540.0,0.477,7.176304480719864,0.06646875160906655,2734.605028067797,-4.0
TOMATOES,-1.6734693877551021,0.28,9214.0,0.4607,7.1449199092782,0.06447937917425042,2636.194116458023,-4.0
TOMATOES,-1.6734693877551021,0.3,8824.0,0.4412,6.349576171682641,0.06948495270717915,2528.9024670270487,-5.0
TOMATOES,-1.6734693877551021,0.32,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.6734693877551021,0.34,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.6734693877551021,0.36,8668.0,0.4334,6.335829814633597,0.06840461513012777,2481.8051812253607,-5.0
TOMATOES,-1.6734693877551021,0.38,8394.0,0.4197,6.311372822928464,0.0664990029546789,2400.5016368233837,-5.0
TOMATOES,-1.6734693877551021,0.4,7990.0,0.3995,5.623693159303769,0.07103872645310887,2261.708356272068,-4.0
TOMATOES,-1.6734693877551021,0.42,7748.0,0.3874,5.591394838499603,0.0692850373099309,2193.4162158672884,-4.0
TOMATOES,-1.6734693877551021,0.44,7748.0,0.3874,5.591394838499603,0.0692850373099309,2193.4162158672884,-4.0
TOMATOES,-1.6734693877551021,0.46,7510.0,0.3755,5.566859505142913,0.06745275314620323,2124.1510585574206,-4.0
TOMATOES,-1.6734693877551021,0.48,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.6734693877551021,0.5,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.6734693877551021,0.52,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.6734693877551021,0.54,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.6734693877551021,0.56,7356.0,0.3678,5.556851461034387,0.06618856065868917,2074.8106524390473,-4.0
TOMATOES,-1.6734693877551021,0.58,7174.0,0.3587,5.5456748290897835,0.06468103721452305,2021.270153525301,-4.0
TOMATOES,-1.6734693877551021,0.6,6550.0,0.3275,4.617292902773226,0.07092900686532098,1881.6744295914941,-3.0
TOMATOES,-1.6734693877551021,0.62,6199.0,0.30995,4.573279020298237,0.0677741285026137,1779.6363760270858,-3.0
TOMATOES,-1.6734693877551021,0.64,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.6734693877551021,0.66,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.6734693877551021,0.68,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.6734693877551021,0.7,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.6734693877551021,0.72,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.6734693877551021,0.74,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.6734693877551021,0.76,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.6734693877551021,0.78,5854.0,0.2927,4.556646432410573,0.06423583754887799,1677.885968648233,-3.0
TOMATOES,-1.6734693877551021,0.8,5854.0,0.2927,4.556646432410573,0.06423583754887799,1677.885968648233,-3.0
TOMATOES,-1.6734693877551021,0.82,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.6734693877551021,0.84,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.6734693877551021,0.86,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.6734693877551021,0.88,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.6734693877551021,0.9,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.6734693877551021,0.92,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.6734693877551021,0.94,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.6734693877551021,0.96,4682.0,0.2341,4.44040507048625,0.05272041543146078,1331.8814156238043,-3.0
TOMATOES,-1.6734693877551021,0.98,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.6734693877551021,1.0,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.5918367346938775,0.0,11799.0,0.58995,17.184284506417487,0.034330786351895105,3331.8123875963724,-6.0
TOMATOES,-1.5918367346938775,0.02,12690.0,0.6345,17.23293024270684,0.03681904302192177,3607.1126880400216,-6.0
TOMATOES,-1.5918367346938775,0.04,12821.0,0.64105,17.24007917317957,0.03718370394709573,3639.555030208973,-6.0
TOMATOES,-1.5918367346938775,0.06,12450.0,0.6225,16.925204393152836,0.03677946720996971,3522.834750987917,-6.0
TOMATOES,-1.5918367346938775,0.08,12268.0,0.6134,13.917737439684656,0.04407325563212365,3452.891942261222,-10.0
TOMATOES,-1.5918367346938775,0.1,11899.0,0.59495,11.333195026006567,0.052496228877624826,3379.2175774056186,-10.0
TOMATOES,-1.5918367346938775,0.12,11657.0,0.58285,10.939882809130086,0.053277535981790546,3316.9811106788716,-11.0
TOMATOES,-1.5918367346938775,0.14,11049.0,0.55245,9.327924420657578,0.05922539410552543,3141.0411239142777,-8.0
TOMATOES,-1.5918367346938775,0.16,10584.0,0.5292,8.511000079896604,0.062178356836113315,3011.871877365428,-7.0
TOMATOES,-1.5918367346938775,0.18,10564.0,0.5282,8.50955226554253,0.062071420859452754,3006.5061831455196,-7.0
TOMATOES,-1.5918367346938775,0.2,10377.0,0.51885,7.797973754604461,0.06653651529586582,2970.4734108247253,-6.0
TOMATOES,-1.5918367346938775,0.22,9750.0,0.4875,7.1956319215201665,0.06774943539594082,2792.686618979594,-4.0
TOMATOES,-1.5918367346938775,0.24,9540.0,0.477,7.176304480719864,0.06646875160906655,2734.605028067797,-4.0
TOMATOES,-1.5918367346938775,0.26,9540.0,0.477,7.176304480719864,0.06646875160906655,2734.605028067797,-4.0
TOMATOES,-1.5918367346938775,0.28,9005.0,0.45025,6.370113808834187,0.07068162571531851,2581.0819474429845,-5.0
TOMATOES,-1.5918367346938775,0.3,9005.0,0.45025,6.370113808834187,0.07068162571531851,2581.0819474429845,-5.0
TOMATOES,-1.5918367346938775,0.32,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.5918367346938775,0.34,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.5918367346938775,0.36,8708.0,0.4354,6.338722413862276,0.06868892050672787,2492.038743817346,-5.0
TOMATOES,-1.5918367346938775,0.38,8172.0,0.4086,5.640538187088179,0.07243989606086366,2315.2641491333334,-4.0
TOMATOES,-1.5918367346938775,0.4,7990.0,0.3995,5.623693159303769,0.07103872645310887,2261.708356272068,-4.0
TOMATOES,-1.5918367346938775,0.42,7935.0,0.39675,5.616815328769497,0.07063611259708585,2245.0029953372245,-4.0
TOMATOES,-1.5918367346938775,0.44,7935.0,0.39675,5.616815328769497,0.07063611259708585,2245.0029953372245,-4.0
TOMATOES,-1.5918367346938775,0.46,7748.0,0.3874,5.591394838499603,0.0692850373099309,2193.4162158672884,-4.0
TOMATOES,-1.5918367346938775,0.48,7510.0,0.3755,5.566859505142913,0.06745275314620323,2124.1510585574206,-4.0
TOMATOES,-1.5918367346938775,0.5,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.5918367346938775,0.52,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.5918367346938775,0.54,7411.0,0.37055,5.561777386546498,0.06662438538017204,2091.5148837365045,-4.0
TOMATOES,-1.5918367346938775,0.56,6676.0,0.3338,4.625113788870497,0.07217119734507496,1920.0474894591653,-3.0
TOMATOES,-1.5918367346938775,0.58,6676.0,0.3338,4.625113788870497,0.07217119734507496,1920.0474894591653,-3.0
TOMATOES,-1.5918367346938775,0.6,6550.0,0.3275,4.617292902773226,0.07092900686532098,1881.6744295914941,-3.0
TOMATOES,-1.5918367346938775,0.62,6550.0,0.3275,4.617292902773226,0.07092900686532098,1881.6744295914941,-3.0
TOMATOES,-1.5918367346938775,0.64,6199.0,0.30995,4.573279020298237,0.0677741285026137,1779.6363760270858,-3.0
TOMATOES,-1.5918367346938775,0.66,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.5918367346938775,0.68,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.5918367346938775,0.7,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.5918367346938775,0.72,6162.0,0.3081,4.572348891981013,0.06738330938401176,1768.6123573441396,-3.0
TOMATOES,-1.5918367346938775,0.74,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.5918367346938775,0.76,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.5918367346938775,0.78,5980.0,0.299,4.559336464881705,0.06557971808026188,1716.2661442817514,-3.0
TOMATOES,-1.5918367346938775,0.8,5854.0,0.2927,4.556646432410573,0.06423583754887799,1677.885968648233,-3.0
TOMATOES,-1.5918367346938775,0.82,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.5918367346938775,0.84,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.5918367346938775,0.86,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.5918367346938775,0.88,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.5918367346938775,0.9,5817.0,0.29085,4.557472575616885,0.06381826663227512,1666.8599747656895,-3.0
TOMATOES,-1.5918367346938775,0.92,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.5918367346938775,0.94,5591.0,0.27955,4.5204979590195595,0.06184053228963983,1597.2704689995899,-3.0
TOMATOES,-1.5918367346938775,0.96,5215.0,0.26075,4.476757692515868,0.058245278817729035,1486.230534420631,-3.0
TOMATOES,-1.5918367346938775,0.98,4682.0,0.2341,4.44040507048625,0.05272041543146078,1331.8814156238043,-3.0
TOMATOES,-1.5918367346938775,1.0,4519.0,0.22595,4.445609811656889,0.05082542318660843,1282.4696233820978,-3.0
TOMATOES,-1.510204081632653,0.0,11799.0,0.58995,17.184284506417487,0.034330786351895105,3331.8123875963724,-6.0
TOMATOES,-1.510204081632653,0.02,12961.0,0.64805,17.247591315818568,0.03757336245587192,3677.4839121217096,-6.0
TOMATOES,-1.510204081632653,0.04,12961.0,0.64805,17.247591315818568,0.03757336245587192,3677.4839121217096,-6.0
TOMATOES,-1.510204081632653,0.06,12499.0,0.62495,16.170223792437135,0.038648197329977034,3530.616269226605,-9.0
TOMATOES,-1.510204081632653,0.08,12274.0,0.6137,13.100654461132848,0.046844987921842475,3471.539138297651,-13.0
TOMATOES,-1.510204081632653,0.1,11899.0,0.59495,11.333195026006567,0.052496228877624826,3379.2175774056186,-10.0
TOMATOES,-1.510204081632653,0.12,11533.0,0.57665,10.06576001986437,0.057288272208159595,3280.6289613163262,-9.0
TOMATOES,-1.510204081632653,0.14,11141.0,0.55705,9.336054857245646,0.0596665302976104,3166.280772811927,-8.0
TOMATOES,-1.510204081632653,0.16,10720.0,0.536,8.522243190615955,0.0628942389945176,3050.0788329354637,-7.0
TOMATOES,-1.510204081632653,0.18,10533.0,0.52665,7.811017205044424,0.06742399692320288,3011.596386454684,-6.0
TOMATOES,-1.510204081632653,0.2,10377.0,0.51885,7.797973754604461,0.06653651529586582,2970.4734108247253,-6.0
TOMATOES,-1.510204081632653,0.22,9787.0,0.48935,7.200184829398478,0.06796353310292474,2804.8295790134184,-4.0
